example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
59,/home/projects/bagon/shared/imagenet512/val/n01990800/ILSVRC2012_val_00034935.JPEG,-1,nan,nan,nan,nan,nan,25916
60,/home/projects/bagon/shared/imagenet512/val/n04273569/ILSVRC2012_val_00008080.JPEG,-1,nan,nan,nan,nan,nan,25986
61,/home/projects/bagon/shared/imagenet512/val/n04004767/ILSVRC2012_val_00048309.JPEG,-1,nan,nan,nan,nan,nan,26018
62,/home/projects/bagon/shared/imagenet512/val/n04485082/ILSVRC2012_val_00044164.JPEG,-1,nan,nan,nan,nan,nan,26056
63,/home/projects/bagon/shared/imagenet512/val/n01496331/ILSVRC2012_val_00048119.JPEG,-1,nan,nan,nan,nan,nan,26144
64,/home/projects/bagon/shared/imagenet512/val/n02892767/ILSVRC2012_val_00020819.JPEG,-1,nan,nan,nan,nan,nan,26372
65,/home/projects/bagon/shared/imagenet512/val/n03467068/ILSVRC2012_val_00028668.JPEG,-1,nan,nan,nan,nan,nan,26375
66,/home/projects/bagon/shared/imagenet512/val/n02088094/ILSVRC2012_val_00042097.JPEG,-1,nan,nan,nan,nan,nan,26376
67,/home/projects/bagon/shared/imagenet512/val/n03697007/ILSVRC2012_val_00003724.JPEG,-1,nan,nan,nan,nan,nan,26387
68,/home/projects/bagon/shared/imagenet512/val/n01930112/ILSVRC2012_val_00026452.JPEG,-1,nan,nan,nan,nan,nan,26391
69,/home/projects/bagon/shared/imagenet512/val/n02104365/ILSVRC2012_val_00030680.JPEG,-1,nan,nan,nan,nan,nan,26431
70,/home/projects/bagon/shared/imagenet512/val/n01734418/ILSVRC2012_val_00007120.JPEG,-1,nan,nan,nan,nan,nan,26448
71,/home/projects/bagon/shared/imagenet512/val/n02105251/ILSVRC2012_val_00048194.JPEG,-1,nan,nan,nan,nan,nan,26526
72,/home/projects/bagon/shared/imagenet512/val/n01877812/ILSVRC2012_val_00007957.JPEG,3,53.25185775756836,0.0,41.04485128761203,0.935703570496174,1.0488531806531292,26662
73,/home/projects/bagon/shared/imagenet512/val/n02112137/ILSVRC2012_val_00000355.JPEG,-1,nan,nan,nan,nan,nan,26743
74,/home/projects/bagon/shared/imagenet512/val/n01784675/ILSVRC2012_val_00047338.JPEG,-1,nan,nan,nan,nan,nan,26744
