example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
85,/home/projects/bagon/shared/imagenet512/val/n03967562/ILSVRC2012_val_00048703.JPEG,336,1.1455261115916073,0.0009984752396121621,0.06630595975621092,0.08071921717579485,0.23535904530517482,28667
86,/home/projects/bagon/shared/imagenet512/val/n01774750/ILSVRC2012_val_00007601.JPEG,2,0.8745032509905286,8.83301836438477e-05,0.0853950520049009,0.5828055882921064,0.10030827312141544,28668
87,/home/projects/bagon/shared/imagenet512/val/n03538406/ILSVRC2012_val_00042767.JPEG,685,4.09820300177671,0.0009974034037441015,0.1454804472976095,0.44951067406051237,0.1379813292798175,28683
88,/home/projects/bagon/shared/imagenet512/val/n03314780/ILSVRC2012_val_00017163.JPEG,603,3.877548351418227,0.0009996660519391298,0.14370077171725257,0.7170018537687272,0.3099523119626767,28704
89,/home/projects/bagon/shared/imagenet512/val/n02910353/ILSVRC2012_val_00028437.JPEG,699,1.2939887564862147,0.000998951611109078,0.04566970473890918,0.006803506956177143,0.3511098873146373,28747
90,/home/projects/bagon/shared/imagenet512/val/n03291819/ILSVRC2012_val_00027257.JPEG,1252,3.0287759243510664,0.0009991897968575358,0.08951435528159186,0.11332046001702595,0.5263689049169591,28757
91,/home/projects/bagon/shared/imagenet512/val/n07836838/ILSVRC2012_val_00008271.JPEG,782,12.802663326263428,0.0009997851448133588,0.1972835033610019,0.9996938524511163,0.1978624603585975,28798
92,/home/projects/bagon/shared/imagenet512/val/n03887697/ILSVRC2012_val_00009790.JPEG,399,6.050022644689307,0.00099871342536062,0.151117568116425,0.8368230615314629,0.45176134832936965,28909
93,/home/projects/bagon/shared/imagenet512/val/n04522168/ILSVRC2012_val_00018977.JPEG,1651,13.550836981157772,0.0009990707039833069,0.2677154054326415,0.9700274291617461,0.4232104589087019,28991
94,/home/projects/bagon/shared/imagenet512/val/n02883205/ILSVRC2012_val_00000126.JPEG,778,9.129440254182555,0.0009999042376875877,0.18997306986160525,0.6385766028242394,0.20081595021898585,28994
95,/home/projects/bagon/shared/imagenet512/val/n01632777/ILSVRC2012_val_00031386.JPEG,231,35.18733251269441,0.0009944260818883777,0.2852529997822545,0.9977240076512393,0.3773420538875659,29000
96,/home/projects/bagon/shared/imagenet512/val/n03991062/ILSVRC2012_val_00048852.JPEG,1432,10.317278181668371,0.00099871342536062,0.22771974770936737,0.8893607958232309,0.3612332478049339,29070
97,/home/projects/bagon/shared/imagenet512/val/n02110185/ILSVRC2012_val_00044573.JPEG,4302,23.367871454451233,0.0009995469590649009,0.334217367906526,0.6347974633114758,0.690582320425845,29080
98,/home/projects/bagon/shared/imagenet512/val/n03786901/ILSVRC2012_val_00040918.JPEG,84,2.683756586862728,0.0009941878961399198,0.10595319070438032,0.9048813990770053,0.23453165046669472,29213
99,/home/projects/bagon/shared/imagenet512/val/n02799071/ILSVRC2012_val_00027308.JPEG,1545,14.274597239564173,0.0009995469590649009,0.293445496910907,0.7968863410521798,0.1910703885173426,29230
100,/home/projects/bagon/shared/imagenet512/val/n03690938/ILSVRC2012_val_00048985.JPEG,1623,13.093848919146694,0.000998832518234849,0.2549488946798902,0.8675118047107754,0.36673873250514066,29292
101,/home/projects/bagon/shared/imagenet512/val/n03141823/ILSVRC2012_val_00046824.JPEG,769,20.656702947686426,0.0009995469590649009,0.2876608192639635,0.992809594517947,0.3350876134658545,29339
102,/home/projects/bagon/shared/imagenet512/val/n03929660/ILSVRC2012_val_00027002.JPEG,322,5.689293627045117,0.0009999042376875877,0.16155430971129803,0.9698897864676632,0.18775265624354268,29341
103,/home/projects/bagon/shared/imagenet512/val/n03496892/ILSVRC2012_val_00013315.JPEG,981,11.550194579642266,0.0009999042376875877,0.23803175792577974,0.9055856191575259,0.05378139015415176,29361
104,/home/projects/bagon/shared/imagenet512/val/n02361337/ILSVRC2012_val_00015451.JPEG,309,3.9417302643414587,0.0009994279826059937,0.13818289602308548,0.7973889365763919,0.07979460280735554,29437
105,/home/projects/bagon/shared/imagenet512/val/n01843383/ILSVRC2012_val_00009974.JPEG,66,1.7318908030865714,0.0009927588980644941,0.1282780714092809,0.7609039993267595,0.1691802622604255,29455
106,/home/projects/bagon/shared/imagenet512/val/n01729977/ILSVRC2012_val_00005050.JPEG,1566,6.515078495023772,0.0009997851448133588,0.17741134103399003,0.4623506303528379,0.3605674466545686,29498
107,/home/projects/bagon/shared/imagenet512/val/n04347754/ILSVRC2012_val_00033516.JPEG,87,1.492663594079204,0.0009969270322471857,0.07398936594344259,0.7239073116989523,0.1370236532116345,29523
108,/home/projects/bagon/shared/imagenet512/val/n02480495/ILSVRC2012_val_00002911.JPEG,569,2.603662798763253,0.0009999042376875877,0.11016053144800664,0.4932130870919485,0.24555569415430456,29551
109,/home/projects/bagon/shared/imagenet512/val/n01677366/ILSVRC2012_val_00023555.JPEG,328,1.0579169497359544,0.0009997851448133588,0.06260446516761456,0.1207621836477141,0.19096663396174107,29599
110,/home/projects/bagon/shared/imagenet512/val/n04597913/ILSVRC2012_val_00008027.JPEG,748,29.51046802860219,0.0009984752396121621,0.34861194248603333,0.9937220113188506,0.10328232634240214,29669
111,/home/projects/bagon/shared/imagenet512/val/n04447861/ILSVRC2012_val_00037132.JPEG,832,13.5114488506224,0.0009991897968575358,0.23980005353028788,0.9521823539524747,0.21060733524909359,29676
112,/home/projects/bagon/shared/imagenet512/val/n03220513/ILSVRC2012_val_00003102.JPEG,1209,12.755679030553438,0.0009990707039833069,0.2477754440527939,0.9752265491757985,0.27215213709329467,29694
113,/home/projects/bagon/shared/imagenet512/val/n02096585/ILSVRC2012_val_00022848.JPEG,406,2.8803687231848016,0.0009983561467379332,0.13064876147963853,0.8259750443346652,0.2118334818666592,29702
114,/home/projects/bagon/shared/imagenet512/val/n04118538/ILSVRC2012_val_00007612.JPEG,343,6.031688059680164,0.0009968079393729568,0.16736664372563542,0.9689711542557446,0.26544713780357365,29776
115,/home/projects/bagon/shared/imagenet512/val/n07753275/ILSVRC2012_val_00045670.JPEG,131,2.936820372240618,0.0009947833605110645,0.10821954275862404,0.9182197620887073,0.21471238441912105,29853
116,/home/projects/bagon/shared/imagenet512/val/n03874293/ILSVRC2012_val_00032653.JPEG,70,5.40207716031,0.000990377040579915,0.16229640475474646,0.9904852354009362,0.2833426647317742,29950
117,/home/projects/bagon/shared/imagenet512/val/n02167151/ILSVRC2012_val_00037453.JPEG,785,6.801678190939128,0.0009972843108698726,0.3181138554042021,0.987518204198936,0.46063268263416823,29967
118,/home/projects/bagon/shared/imagenet512/val/n04505470/ILSVRC2012_val_00048598.JPEG,3163,20.321637215209194,0.0009994279826059937,0.31979178432989863,0.9624429455502626,0.26392986837822363,30015
119,/home/projects/bagon/shared/imagenet512/val/n02607072/ILSVRC2012_val_00040050.JPEG,1200,9.184900808846578,0.00099871342536062,0.2352426732446551,0.6714148818780451,0.18075553296286406,30020
120,/home/projects/bagon/shared/imagenet512/val/n04179913/ILSVRC2012_val_00001715.JPEG,178,2.3930318453349173,0.0009951406391337514,0.1090500156706281,0.7356123952710717,0.2677371914254273,30049
