example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n03452741/ILSVRC2012_val_00018721.JPEG,2,1.3443384170514037,1.9073468138230965e-06,0.21729463572632965,0.7392854976840681,0.000934200636803717,15029
1,/home/projects/bagon/shared/imagenet512/val/n03599486/ILSVRC2012_val_00031064.JPEG,2,0.30354279275798035,8.821448318485636e-06,0.0721821874171099,0.26178647606781225,0.0012032689930998597,15032
2,/home/projects/bagon/shared/imagenet512/val/n02110958/ILSVRC2012_val_00013653.JPEG,2,1.552813604939729,0.0007518087513744831,0.13465164113916758,0.7876956834910755,0.0017814413059169532,15041
3,/home/projects/bagon/shared/imagenet512/val/n02981792/ILSVRC2012_val_00012114.JPEG,53,0.3427720058243722,0.000996212475001812,0.04033413210945821,0.14333379984176442,0.0015383845887541048,17308
4,/home/projects/bagon/shared/imagenet512/val/n03649909/ILSVRC2012_val_00006017.JPEG,2,0.9283686277813104,2.2053474822314456e-05,0.14250149678755014,0.6047714779014937,0.0026140700399156502,17504
5,/home/projects/bagon/shared/imagenet512/val/n03297495/ILSVRC2012_val_00007396.JPEG,2,3.8425918817507636,1.5497195136049413e-06,0.18593542450261993,0.9785604351594313,0.002350395756479773,17737
6,/home/projects/bagon/shared/imagenet512/val/n07745940/ILSVRC2012_val_00002412.JPEG,2,0.4724160290788859,0.0005165196489542723,0.07081038283063297,0.3756751565577931,0.001341626798253337,17755
7,/home/projects/bagon/shared/imagenet512/val/n02666196/ILSVRC2012_val_00045583.JPEG,2,0.17678637287463062,0.0002002515539061278,0.03609326107437438,0.1616747444535483,0.00022374322224316678,18423
8,/home/projects/bagon/shared/imagenet512/val/n02808304/ILSVRC2012_val_00048872.JPEG,2,1.0026704753981903,0.000583597575314343,0.0804734709558724,0.6323111169928508,0.0009520692749716009,18713
9,/home/projects/bagon/shared/imagenet512/val/n01608432/ILSVRC2012_val_00033433.JPEG,2,2.3846367597559492,2.0265558760002023e-06,0.22791807204944756,0.9078754198941256,0.0016477166872291837,18810
10,/home/projects/bagon/shared/imagenet512/val/n02841315/ILSVRC2012_val_00032772.JPEG,32,0.1852623736485839,0.0009918061550706625,0.028871993147574077,0.1030996645850179,0.0012250681886872838,20289
11,/home/projects/bagon/shared/imagenet512/val/n01532829/ILSVRC2012_val_00016198.JPEG,2,1.1032234430181234,5.125986263010418e-06,0.11341716278051531,0.6681933451383469,0.002185270412206841,20388
12,/home/projects/bagon/shared/imagenet512/val/n03492542/ILSVRC2012_val_00020209.JPEG,2,0.38183402938375366,3.9219088648678735e-05,0.061879469172394175,0.31732587841828047,0.005907121984807362,20500
13,/home/projects/bagon/shared/imagenet512/val/n02190166/ILSVRC2012_val_00020056.JPEG,2,0.6445102691650391,0.0,0.1048850137982027,0.47508030215956243,0.00631445511569273,20643
14,/home/projects/bagon/shared/imagenet512/val/n02018207/ILSVRC2012_val_00009270.JPEG,14,0.11190133518539369,0.00097977789118886,0.02199289210098715,0.08749137108882561,0.00043010390149633704,21068
15,/home/projects/bagon/shared/imagenet512/val/n01440764/ILSVRC2012_val_00028158.JPEG,2,0.9382466077313438,9.894321920000948e-06,0.13327540440378763,0.6086729206193842,0.000464985247189742,21211
16,/home/projects/bagon/shared/imagenet512/val/n04409515/ILSVRC2012_val_00036818.JPEG,2,2.2913949489593506,0.0,0.27372807331374216,0.898874701253397,0.0006192119552984598,21222
17,/home/projects/bagon/shared/imagenet512/val/n02437312/ILSVRC2012_val_00018774.JPEG,14,0.039191610587295145,0.000954768096562475,0.00993703155821272,0.010696839769465949,0.00031216195434624616,21265
18,/home/projects/bagon/shared/imagenet512/val/n04146614/ILSVRC2012_val_00004786.JPEG,2,0.3459087608498521,1.8715683836489916e-05,0.06070582396613449,0.2923910606975783,0.0019322005295329125,21310
19,/home/projects/bagon/shared/imagenet512/val/n02526121/ILSVRC2012_val_00015752.JPEG,2,2.058499216979726,1.0371154530730564e-05,0.14407870311731927,0.8723428536190997,0.0007346658235044545,21816
20,/home/projects/bagon/shared/imagenet512/val/n02640242/ILSVRC2012_val_00048433.JPEG,2,0.637134107761085,0.0005407063290476799,0.05913919732235374,0.4703763006894758,0.002295330399177953,21819
21,/home/projects/bagon/shared/imagenet512/val/n02107142/ILSVRC2012_val_00016581.JPEG,2,2.155923322570743,0.0002965487365145236,0.12496236782882421,0.8838751978127434,0.0016571750932615759,21862
22,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00014737.JPEG,27,0.09785955172264948,0.0009735850035212934,0.018225488061676707,0.028314133351999254,0.0019007080418584898,21899
23,/home/projects/bagon/shared/imagenet512/val/n02108422/ILSVRC2012_val_00004579.JPEG,41,0.6387360119260848,0.0009974034037441015,0.05840223747917616,0.43115849738561024,0.0004184509504373546,22340
24,/home/projects/bagon/shared/imagenet512/val/n04270147/ILSVRC2012_val_00016047.JPEG,54,1.3450384582392871,0.0009840651182457805,0.08387856696932083,0.7104044452945033,0.0008384933500115155,22503
25,/home/projects/bagon/shared/imagenet512/val/n02012849/ILSVRC2012_val_00016134.JPEG,2,0.6711601266870275,0.0008157739648595452,0.07350091478241612,0.4876652236652416,0.0007218265475994468,22745
26,/home/projects/bagon/shared/imagenet512/val/n04254680/ILSVRC2012_val_00040329.JPEG,11,1.5666465863469057,0.0009760859538801014,0.1279818438558512,0.7877089455419247,0.004223383783487744,22897
27,/home/projects/bagon/shared/imagenet512/val/n04116512/ILSVRC2012_val_00015501.JPEG,2,1.842078896574094,0.00023493390472140163,0.1192060992045188,0.8412419292392815,0.0024453354444268216,22923
28,/home/projects/bagon/shared/imagenet512/val/n03920288/ILSVRC2012_val_00033879.JPEG,2,0.27355679287575185,0.00010787858627736568,0.05600413108616415,0.23914160126165984,0.001638954820593952,22937
29,/home/projects/bagon/shared/imagenet512/val/n02102480/ILSVRC2012_val_00000539.JPEG,2,0.7087880629987922,0.00026043839170597494,0.0818226817633255,0.507373973967528,0.0014036601394137316,23098
30,/home/projects/bagon/shared/imagenet512/val/n04467665/ILSVRC2012_val_00013205.JPEG,2,0.8424192619786481,9.715084888739511e-05,0.12486730526952032,0.5691940659675443,0.0006858920232031274,23147
31,/home/projects/bagon/shared/imagenet512/val/n04462240/ILSVRC2012_val_00007378.JPEG,2,1.367817667662166,0.0006495987763628364,0.09333124155756096,0.7445333014297009,0.008012588975164325,23236
32,/home/projects/bagon/shared/imagenet512/val/n02100735/ILSVRC2012_val_00032017.JPEG,2,0.9396612120617647,0.0004731489170808345,0.10769051061351458,0.6085902761908523,0.0025560168609748413,23349
33,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00045910.JPEG,15,2.119485262548551,0.000993354362435639,0.11455483042686494,0.8769440083910248,0.00393154624934966,23721
34,/home/projects/bagon/shared/imagenet512/val/n03903868/ILSVRC2012_val_00014397.JPEG,43,0.2858064379543066,0.000977038755081594,0.03737138633195507,0.16862215214514997,0.00013621051711043553,24020
35,/home/projects/bagon/shared/imagenet512/val/n03930313/ILSVRC2012_val_00010851.JPEG,27,0.3465376596432179,0.0009972843108698726,0.062181111680383,0.2586761617125991,0.004322094543964483,24096
36,/home/projects/bagon/shared/imagenet512/val/n04037443/ILSVRC2012_val_00030124.JPEG,43,0.7542858601082116,0.000985136954113841,0.06206916472809143,0.49226832269303905,0.0017801762439737523,24107
37,/home/projects/bagon/shared/imagenet512/val/n02100735/ILSVRC2012_val_00020160.JPEG,3,1.148277250933461,0.000976800569333136,0.1196402204927676,0.6812422265111124,0.0013895638574660252,24109
38,/home/projects/bagon/shared/imagenet512/val/n02112350/ILSVRC2012_val_00000658.JPEG,2,0.38861089876445476,3.6954195820726454e-05,0.10207854493345768,0.3219402988128363,0.0011145080678074404,24330
39,/home/projects/bagon/shared/imagenet512/val/n04311174/ILSVRC2012_val_00048232.JPEG,18,0.06400301842950284,0.0009532198309898376,0.014382594368192166,0.022893666831563717,0.0004500175232174941,24392
40,/home/projects/bagon/shared/imagenet512/val/n03124170/ILSVRC2012_val_00004872.JPEG,6,2.836985150235705,0.000990496133454144,0.15313436492553964,0.9401286422928772,0.00015743206543017418,24402
41,/home/projects/bagon/shared/imagenet512/val/n03976467/ILSVRC2012_val_00018451.JPEG,2,1.7934484458965017,6.758938252460212e-05,0.15198700245770277,0.8335360429102201,0.0035062229241246134,24411
42,/home/projects/bagon/shared/imagenet512/val/n02795169/ILSVRC2012_val_00000787.JPEG,77,0.6687161723384634,0.0009858515113592148,0.05857812515589238,0.3043892732168151,0.004401292791213374,24495
43,/home/projects/bagon/shared/imagenet512/val/n03089624/ILSVRC2012_val_00005202.JPEG,40,1.366068732459098,0.000990615226328373,0.08449169556894723,0.7253245978124295,0.003523439010549967,24596
44,/home/projects/bagon/shared/imagenet512/val/n03476991/ILSVRC2012_val_00004493.JPEG,2,1.5419130010996014,0.0007345362100750208,0.10419320790023848,0.7851465087267322,0.0007456395327619658,24884
