example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka
0,/home/projects/bagon/shared/imagenet512/val/n02951358/ILSVRC2012_val_00039572.JPEG,279,15.73077392578125,0.00099945068359375,0.0026399254615798056,0.2424339739360976,0.05969099741185846,21493,0.9924579302860848
1,/home/projects/bagon/shared/imagenet512/val/n02606052/ILSVRC2012_val_00006833.JPEG,310,17.316043853759766,0.000896453857421875,0.0025808834608750633,0.2717470608993068,0.1090098253331388,21514,0.996862337848545
2,/home/projects/bagon/shared/imagenet512/val/n02088632/ILSVRC2012_val_00019481.JPEG,515,21.86957550048828,0.0009002685546875,0.004186707426584617,0.5063201493334076,0.010958583235504249,22090,0.9953869047724154
3,/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00016499.JPEG,370,37.19806671142578,0.00093841552734375,0.003407951692717424,0.40481857995804876,0.1557760038280963,22165,0.9936975476898776
4,/home/projects/bagon/shared/imagenet512/val/n02236044/ILSVRC2012_val_00047877.JPEG,311,78.269775390625,0.00095367431640625,0.002688218331473556,0.8333134440205847,0.07293667976288601,22400,0.9918712463679891
5,/home/projects/bagon/shared/imagenet512/val/n02445715/ILSVRC2012_val_00000447.JPEG,389,124.85417938232422,0.00098419189453125,0.0032112855669762064,0.9557166283249753,0.17451367402502496,23621,0.9973566750822651
6,/home/projects/bagon/shared/imagenet512/val/n01950731/ILSVRC2012_val_00018470.JPEG,330,60.37619400024414,0.000942230224609375,0.0029176207656837817,0.8482210839311469,0.0163886638231395,23742,0.998055019270749
7,/home/projects/bagon/shared/imagenet512/val/n02892201/ILSVRC2012_val_00029408.JPEG,210,0.6895332336425781,0.000965118408203125,0.0020080715712429906,0.005396577660749929,0.005245182711485413,24175,0.9985014776938631
8,/home/projects/bagon/shared/imagenet512/val/n02797295/ILSVRC2012_val_00008359.JPEG,347,11.253467559814453,0.000965118408203125,0.003041578642217576,0.3281460450217109,0.0052640524392844334,24482,0.9982102035044988
9,/home/projects/bagon/shared/imagenet512/val/n04389033/ILSVRC2012_val_00040332.JPEG,360,14.857322692871094,0.000946044921875,0.003202199883000666,0.14428270077512845,0.2092557961280941,24538,0.9985467379749586
10,/home/projects/bagon/shared/imagenet512/val/n01872401/ILSVRC2012_val_00026263.JPEG,349,3.2282333374023438,0.00098419189453125,0.0029960612095733564,0.07633181054773339,0.04374585906186915,24737,0.9950658426164913
11,/home/projects/bagon/shared/imagenet512/val/n03032252/ILSVRC2012_val_00042815.JPEG,156,2.4194717407226562,0.00096893310546875,0.0015168416528595773,0.0565525044456553,0.09461612008056164,24781,0.9993120034960995
12,/home/projects/bagon/shared/imagenet512/val/n02389026/ILSVRC2012_val_00033221.JPEG,461,25.000701904296875,0.00098419189453125,0.003982345039232013,0.7144830636515729,0.13853195661280077,24787,0.9964455338653567
13,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00015782.JPEG,205,27.176513671875,0.0009307861328125,0.00191689831019369,0.6548409594294291,0.23041748643969656,24972,0.9985428679686814
14,/home/projects/bagon/shared/imagenet512/val/n04429376/ILSVRC2012_val_00016534.JPEG,308,247.39060592651367,0.000926971435546875,0.002638273508704153,0.980270908994359,0.10590459820325704,25062,0.9909203124313639
15,/home/projects/bagon/shared/imagenet512/val/n03887697/ILSVRC2012_val_00029980.JPEG,289,70.41996765136719,0.0009307861328125,0.002713039994348491,0.6574679012746152,0.15994671854345566,25093,0.9873215076757623
16,/home/projects/bagon/shared/imagenet512/val/n02804414/ILSVRC2012_val_00020359.JPEG,405,21.21273422241211,0.000934600830078125,0.003658419280147446,0.44287626903557886,0.058897189753921664,25292,0.99101082024474
17,/home/projects/bagon/shared/imagenet512/val/n02281787/ILSVRC2012_val_00037965.JPEG,536,12.150459289550781,0.0009918212890625,0.00437616125841107,0.45611988410904714,0.007815401593169347,25500,0.9902078754995248
18,/home/projects/bagon/shared/imagenet512/val/n02111277/ILSVRC2012_val_00021777.JPEG,431,139.40589141845703,0.0009918212890625,0.00407010065271762,0.8647138332821901,0.06518734531486525,25731,0.9838651362703249
19,/home/projects/bagon/shared/imagenet512/val/n03769881/ILSVRC2012_val_00035193.JPEG,270,12.40011978149414,0.000881195068359375,0.0024503937990770484,0.4336209543830531,0.09451267893025356,25886,0.9981065304697485
20,/home/projects/bagon/shared/imagenet512/val/n01664065/ILSVRC2012_val_00015924.JPEG,327,47.387168884277344,0.0009307861328125,0.0029088226950719194,0.8400359216252401,0.05229444338087133,25989,0.9973375073713007
21,/home/projects/bagon/shared/imagenet512/val/n03843555/ILSVRC2012_val_00019596.JPEG,150,44.954254150390625,0.00098419189453125,0.0014232336621598208,0.6588392468936394,0.13037386914834576,25993,0.9980134211234057
22,/home/projects/bagon/shared/imagenet512/val/n02423022/ILSVRC2012_val_00034438.JPEG,325,10.379196166992188,0.00095367431640625,0.0029191000578015877,0.5116839607266033,0.06543685381766634,26261,0.9955278229612579
23,/home/projects/bagon/shared/imagenet512/val/n01632458/ILSVRC2012_val_00038459.JPEG,379,13.954475402832031,0.00099945068359375,0.0032308559438120185,0.3595309205452255,0.04413059316557874,26305,0.9968136596807852
24,/home/projects/bagon/shared/imagenet512/val/n03733805/ILSVRC2012_val_00005136.JPEG,396,78.14865112304688,0.00098419189453125,0.00314689997841929,0.743561631356943,0.07620722234097524,26315,0.9963362767732237
25,/home/projects/bagon/shared/imagenet512/val/n02107683/ILSVRC2012_val_00041233.JPEG,397,29.273719787597656,0.0009765625,0.0036043276520041044,0.567173732728884,0.038716694761927184,26670,0.995428599467041
26,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00044416.JPEG,250,158.49076080322266,0.0009307861328125,0.002420569034945393,0.9341291344812008,0.07861067888540596,26703,0.997755141698248
27,/home/projects/bagon/shared/imagenet512/val/n02177972/ILSVRC2012_val_00031920.JPEG,668,49.853355407714844,0.00099945068359375,0.005203537045986529,0.8403121046266575,0.0847240034018858,26725,0.9953054774729025
28,/home/projects/bagon/shared/imagenet512/val/n02363005/ILSVRC2012_val_00017230.JPEG,283,19.26807403564453,0.00098419189453125,0.0024658372021302576,0.3190494339746988,0.032847121601875084,26994,0.9978323370912617
29,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00006595.JPEG,331,6.789398193359375,0.0009918212890625,0.0028884778729284977,0.10492727413015142,0.048843218097925634,27136,0.9977283075591608
30,/home/projects/bagon/shared/imagenet512/val/n02219486/ILSVRC2012_val_00031267.JPEG,278,15.689292907714844,0.0008697509765625,0.002324823911998395,0.3244067887159244,0.08840494818782266,27145,0.9986821787342165
31,/home/projects/bagon/shared/imagenet512/val/n01985128/ILSVRC2012_val_00049661.JPEG,241,5.404632568359375,0.000946044921875,0.002059057078290656,0.3239113104674028,0.05483760186084791,27234,0.9991657630759778
32,/home/projects/bagon/shared/imagenet512/val/n02086240/ILSVRC2012_val_00040864.JPEG,450,62.35551452636719,0.00098419189453125,0.003995447186947218,0.718945677389059,0.13677047795139402,27372,0.9918215660220989
33,/home/projects/bagon/shared/imagenet512/val/n01847000/ILSVRC2012_val_00040846.JPEG,464,55.64586639404297,0.0009765625,0.003862690859584709,0.8810948265842717,0.04437156001248463,27411,0.9946639362819265
34,/home/projects/bagon/shared/imagenet512/val/n01616318/ILSVRC2012_val_00018092.JPEG,212,8.611026763916016,0.000965118408203125,0.0019052503810808963,0.3923892573453274,0.10611954385613376,27493,0.9983632782883107
35,/home/projects/bagon/shared/imagenet512/val/n03384352/ILSVRC2012_val_00023568.JPEG,324,28.468017578125,0.0009765625,0.002740294074165127,0.679636773016999,0.0540966026968937,27544,0.9982909483560798
36,/home/projects/bagon/shared/imagenet512/val/n03788195/ILSVRC2012_val_00015012.JPEG,269,17.457931518554688,0.0009765625,0.0023556792706558023,0.5330859109929238,0.02047607143814839,27670,0.9981977037797849
37,/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00036558.JPEG,283,112.12405776977539,0.000835418701171875,0.0027225747724049063,0.8943589041603329,0.019727803534439536,27679,0.997191352128574
38,/home/projects/bagon/shared/imagenet512/val/n01494475/ILSVRC2012_val_00007405.JPEG,287,61.16386413574219,0.00099945068359375,0.002618701120709525,0.8809692106836616,0.0417462945511054,27774,0.9965508287157969
39,/home/projects/bagon/shared/imagenet512/val/n01984695/ILSVRC2012_val_00017162.JPEG,367,23.480506896972656,0.00099945068359375,0.003310919288862392,0.3678510178328857,0.18326758000487042,27893,0.995633159205695
