example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n02951358/ILSVRC2012_val_00039572.JPEG,5,1.3683898549352307,0.00042000532266683877,0.004295739542116122,0.7118300719052488,0.054949668656009865,21493
1,/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00016499.JPEG,6,4.888689347251784,0.0005942009738646448,0.00515773908811063,0.9543378311174746,0.003943798062744586,22165
2,/home/projects/bagon/shared/imagenet512/val/n02389026/ILSVRC2012_val_00033221.JPEG,8,1.303218355984427,0.0007620529504492879,0.004813316726110137,0.685820492742633,0.1043890721578089,24787
3,/home/projects/bagon/shared/imagenet512/val/n03843555/ILSVRC2012_val_00019596.JPEG,3,0.5500946283282246,0.0004493180604185909,0.0028998429351142618,0.4113469005634124,0.14311437806835764,25993
4,/home/projects/bagon/shared/imagenet512/val/n02168699/ILSVRC2012_val_00006595.JPEG,7,13.946194928430486,0.0008226824575103819,0.0051268160358945705,0.9986359525164301,0.23574138914486187,27136
5,/home/projects/bagon/shared/imagenet512/val/n03788195/ILSVRC2012_val_00015012.JPEG,4,0.4086806062841788,0.0009926398051902652,0.003181463007866296,0.31979313380339014,0.06306242908777354,27670
6,/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00036558.JPEG,6,17.82034331030445,0.0009099871967919171,0.005197305375600925,0.9997496562573189,0.011298848710693754,27679
7,/home/projects/bagon/shared/imagenet512/val/n03208938/ILSVRC2012_val_00044623.JPEG,4,0.038514534826390445,0.0005316513124853373,0.003006055231468655,0.03045838663936859,0.040620519896617135,27894
8,/home/projects/bagon/shared/imagenet512/val/n04367480/ILSVRC2012_val_00049383.JPEG,5,0.21501916387933306,0.0004693360242526978,0.003823886984984709,0.1748775522764206,0.07833965660479164,28419
9,/home/projects/bagon/shared/imagenet512/val/n02085620/ILSVRC2012_val_00029450.JPEG,6,0.45067209703847766,0.0005645350320264697,0.004668669804237205,0.3173399692475299,0.09564007464870433,28706
10,/home/projects/bagon/shared/imagenet512/val/n02096585/ILSVRC2012_val_00022848.JPEG,5,0.2133280656998977,0.00038235029205679893,0.003923066008505987,0.17308100012350347,0.05091041534725657,29702
11,/home/projects/bagon/shared/imagenet512/val/n01644373/ILSVRC2012_val_00041279.JPEG,7,0.31069001904688776,0.0005688241217285395,0.00519781590180624,0.23126954214326834,0.031741009831606465,29914
12,/home/projects/bagon/shared/imagenet512/val/n02777292/ILSVRC2012_val_00024511.JPEG,6,2.0302452969481237,0.0007706294418312609,0.004520016661238365,0.8383970542903989,0.03829611699114899,29929
13,/home/projects/bagon/shared/imagenet512/val/n04067472/ILSVRC2012_val_00040260.JPEG,7,13.351393038639799,0.0005797850899398327,0.00566456812569147,0.9993549536965324,0.013279562868396322,30183
