example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka,init_highest_softmax_prob,init_target_softmax_prob,steps_to_correct
7744,/home/projects/bagon/shared/imagenet512/val/n09399592/ILSVRC2012_val_00038398.JPEG,54,32.53381538391113,0.0008993148803710938,0.00433532829448557,0.8966645970352781,0.0,47356,0.996318,0.3699268400669098,0.10253738611936569,12
7745,/home/projects/bagon/shared/imagenet512/val/n09256479/ILSVRC2012_val_00008164.JPEG,67,121.35289239883423,0.0009703636169433594,0.004535308716302708,0.9978597674590253,0.0,47358,0.994671,0.9787635803222656,0.0012775859795510769,25
7746,/home/projects/bagon/shared/imagenet512/val/n03028079/ILSVRC2012_val_00034534.JPEG,49,51.622244358062744,0.0008940696716308594,0.003752401903264929,0.9615658719566669,0.0,47359,0.992261,0.5321220755577087,0.0376904122531414,18
7747,/home/projects/bagon/shared/imagenet512/val/n02097130/ILSVRC2012_val_00004251.JPEG,45,30.5033597946167,0.0009918212890625,0.003214000829189282,0.8986191464528492,0.0,47360,0.997921,0.8264155387878418,0.10048597306013107,14
7748,/home/projects/bagon/shared/imagenet512/val/n03782006/ILSVRC2012_val_00018503.JPEG,55,14.321936130523682,0.0009179115295410156,0.004358837138286625,0.6639583677183719,0.0,47361,0.995573,0.563025712966919,0.33523017168045044,9
7749,/home/projects/bagon/shared/imagenet512/val/n03950228/ILSVRC2012_val_00049774.JPEG,55,19.398909091949463,0.0008835792541503906,0.004442113067873512,0.7641814452987685,0.0,47362,0.995294,0.39164212346076965,0.23502399027347565,10
7750,/home/projects/bagon/shared/imagenet512/val/n02815834/ILSVRC2012_val_00019648.JPEG,55,92.8873815536499,0.0009775161743164062,0.004170269639726773,0.9964223758565949,0.0,47363,0.996309,0.8065491318702698,0.0026711144018918276,19
7751,/home/projects/bagon/shared/imagenet512/val/n01729977/ILSVRC2012_val_00021203.JPEG,63,38.937676429748535,0.0009136199951171875,0.004907653719975145,0.894840293961655,0.0,47364,0.994040,0.85938560962677,0.1043493002653122,19
7752,/home/projects/bagon/shared/imagenet512/val/n04380533/ILSVRC2012_val_00022046.JPEG,62,40.21849727630615,0.0009241104125976562,0.004874549663651883,0.9158143447629431,0.0,47365,0.993358,0.7138655185699463,0.08334793150424957,17
7753,/home/projects/bagon/shared/imagenet512/val/n04275548/ILSVRC2012_val_00041309.JPEG,90,55.778292655944824,0.00096893310546875,0.006414501585838683,0.9418467369472556,0.0,47366,0.985507,0.5771859288215637,0.05729937180876732,18
7754,/home/projects/bagon/shared/imagenet512/val/n13133613/ILSVRC2012_val_00001880.JPEG,72,57.48535490036011,0.0009350776672363281,0.005638016480593991,0.9681664552557012,0.0,47367,0.993093,0.897823691368103,0.03099159151315689,20
7755,/home/projects/bagon/shared/imagenet512/val/n03272010/ILSVRC2012_val_00006373.JPEG,48,42.61510419845581,0.0009274482727050781,0.0036164172590374267,0.962255067425369,0.0,47368,0.993640,0.9280723333358765,0.03695102035999298,15
7756,/home/projects/bagon/shared/imagenet512/val/n03041632/ILSVRC2012_val_00004815.JPEG,73,148.40216588974,0.0008044242858886719,0.00587289264580214,0.9982531195415725,0.0,47369,0.995135,0.6229368448257446,0.0010548884747549891,26
7757,/home/projects/bagon/shared/imagenet512/val/n03868863/ILSVRC2012_val_00042308.JPEG,69,137.15034675598145,0.0009613037109375,0.0053990882369932885,0.9969873768423541,0.0,47370,0.992346,0.08034735918045044,0.002202674513682723,22
7758,/home/projects/bagon/shared/imagenet512/val/n02704792/ILSVRC2012_val_00006872.JPEG,52,67.82528924942017,0.0008740425109863281,0.004139131189012664,0.9754645641677379,0.0,47371,0.992947,0.9585386514663696,0.02377050183713436,24
7759,/home/projects/bagon/shared/imagenet512/val/n03216828/ILSVRC2012_val_00009612.JPEG,61,154.74555444717407,0.0008711814880371094,0.004673847220051595,0.9986970831870441,0.0,47372,0.992493,0.3588937819004059,0.0005362134543247521,25
7760,/home/projects/bagon/shared/imagenet512/val/n04040759/ILSVRC2012_val_00025084.JPEG,59,158.21179008483887,0.0009174346923828125,0.004429660315831921,0.9988959013840861,0.0,47373,0.992395,0.7791394591331482,0.00032089839805848897,25
7761,/home/projects/bagon/shared/imagenet512/val/n01819313/ILSVRC2012_val_00040848.JPEG,81,272.8198938369751,0.0009889602661132812,0.006298044885834759,0.9989365531695772,0.0,47374,0.989197,0.34807801246643066,0.0001071364531526342,43
7762,/home/projects/bagon/shared/imagenet512/val/n01514859/ILSVRC2012_val_00033538.JPEG,75,55.738614559173584,0.0009503364562988281,0.005882731483215717,0.9660339817578244,0.0,47375,0.990723,0.9193981289863586,0.03314577788114548,20
7763,/home/projects/bagon/shared/imagenet512/val/n02086079/ILSVRC2012_val_00044854.JPEG,54,66.48303604125977,0.000988006591796875,0.004055007150111803,0.98944912012497,0.0,47376,0.992201,0.9712361097335815,0.009676285088062286,18
7764,/home/projects/bagon/shared/imagenet512/val/n09399592/ILSVRC2012_val_00032176.JPEG,72,68.04407930374146,0.0009713172912597656,0.005723438485231739,0.9758270965987439,0.0,47377,0.995113,0.5588019490242004,0.02330578863620758,18
7765,/home/projects/bagon/shared/imagenet512/val/n04493381/ILSVRC2012_val_00020768.JPEG,73,28.19428777694702,0.0009474754333496094,0.005420119024058863,0.7994845095985714,0.0,47378,0.990768,0.7203807830810547,0.19963225722312927,15
7766,/home/projects/bagon/shared/imagenet512/val/n03133878/ILSVRC2012_val_00004343.JPEG,55,52.90556335449219,0.0009603500366210938,0.0041166295751472815,0.9751220072297558,0.0,47379,0.996251,0.506397545337677,0.024026960134506226,16
7767,/home/projects/bagon/shared/imagenet512/val/n02979186/ILSVRC2012_val_00002034.JPEG,79,50.3413290977478,0.0009112358093261719,0.006266193968679053,0.9157505407222251,0.0,47380,0.987810,0.6798126697540283,0.08340294659137726,21
7768,/home/projects/bagon/shared/imagenet512/val/n03124043/ILSVRC2012_val_00040276.JPEG,53,84.27109146118164,0.0009775161743164062,0.004271427604893675,0.9932959684534192,0.0,47381,0.997616,0.45872199535369873,0.005830502603203058,18
7769,/home/projects/bagon/shared/imagenet512/val/n03657121/ILSVRC2012_val_00006803.JPEG,75,94.24057722091675,0.0009655952453613281,0.005959023934355324,0.9933295695897264,0.0,47382,0.989071,0.6581494808197021,0.0057804277166724205,21
7770,/home/projects/bagon/shared/imagenet512/val/n02106662/ILSVRC2012_val_00030828.JPEG,66,83.26235675811768,0.0009870529174804688,0.004987003934438106,0.9952958026161646,0.0,47383,0.996423,0.6043247580528259,0.003796702716499567,19
7771,/home/projects/bagon/shared/imagenet512/val/n03197337/ILSVRC2012_val_00020267.JPEG,43,82.67266607284546,0.0009179115295410156,0.00331211519938011,0.9939123965176087,0.0,47384,0.995664,0.9875035881996155,0.00533647695556283,21
7772,/home/projects/bagon/shared/imagenet512/val/n01943899/ILSVRC2012_val_00018025.JPEG,46,45.81311845779419,0.0009045600891113281,0.002881278936356356,0.9759718007918957,0.0,47385,0.998055,0.09171110391616821,0.02321314439177513,11
7773,/home/projects/bagon/shared/imagenet512/val/n02823428/ILSVRC2012_val_00044428.JPEG,65,87.69235372543335,0.0008835792541503906,0.00517175577151254,0.9900454955747738,0.0,47386,0.994735,0.9553762078285217,0.009181254543364048,25
7774,/home/projects/bagon/shared/imagenet512/val/n02226429/ILSVRC2012_val_00042342.JPEG,49,16.646445274353027,0.0009202957153320312,0.0034805502220690092,0.7467477873004518,0.0,47387,0.997048,0.6077443957328796,0.2524145841598511,11
7775,/home/projects/bagon/shared/imagenet512/val/n04428191/ILSVRC2012_val_00002879.JPEG,41,12.825926780700684,0.0009708404541015625,0.0032338360041025203,0.6580880454812065,0.0,47388,0.997624,0.3410647511482239,0.3410647511482239,0
7776,/home/projects/bagon/shared/imagenet512/val/n03146219/ILSVRC2012_val_00014897.JPEG,69,58.055065631866455,0.0009427070617675781,0.0050874821330256295,0.9723550773478762,0.0,47389,0.992120,0.11622606962919235,0.02680559828877449,12
7777,/home/projects/bagon/shared/imagenet512/val/n03950228/ILSVRC2012_val_00010004.JPEG,68,68.70111656188965,0.0009021759033203125,0.00510561120075387,0.9875729414495419,0.0,47390,0.993729,0.924471378326416,0.011616160161793232,19
7778,/home/projects/bagon/shared/imagenet512/val/n03903868/ILSVRC2012_val_00024632.JPEG,53,88.69324684143066,0.0009517669677734375,0.003980822448910619,0.9916407212895222,0.0,47391,0.993991,0.8042533993721008,0.007561550009995699,20
7779,/home/projects/bagon/shared/imagenet512/val/n04125021/ILSVRC2012_val_00013070.JPEG,52,78.36418151855469,0.0009002685546875,0.004057143087049175,0.9868057607514011,0.0,47392,0.994537,0.17152243852615356,0.012431124225258827,17
7780,/home/projects/bagon/shared/imagenet512/val/n03032252/ILSVRC2012_val_00007133.JPEG,74,96.71753883361816,0.0009870529174804688,0.005348114401287686,0.9908174529699065,0.0,47393,0.992485,0.7140777111053467,0.008232499472796917,25
