example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n04252225/ILSVRC2012_val_00049171.JPEG,513,2.738386581535451,0.0009999042376875877,0.11531056954320075,0.25626023685714416,0.3264118822904355,17040
1,/home/projects/bagon/shared/imagenet512/val/n02692877/ILSVRC2012_val_00039339.JPEG,5,14.182467334903777,0.0,2.9415708187284695,0.5916778766196755,0.4593901680160881,17276
2,/home/projects/bagon/shared/imagenet512/val/n02119022/ILSVRC2012_val_00012749.JPEG,280,1.5168783486587927,0.0009976415894925594,0.08047798824237204,0.16456412309063834,0.15766324721368208,18949
3,/home/projects/bagon/shared/imagenet512/val/n02086910/ILSVRC2012_val_00015144.JPEG,183,1.3511180351488292,0.000996331567876041,0.07888587790812376,0.44406756811708165,0.24291166324820956,19915
4,/home/projects/bagon/shared/imagenet512/val/n03584829/ILSVRC2012_val_00031726.JPEG,118,1.4778429372236133,0.000998594332486391,0.0804800711419826,0.3814453609335231,0.25520566311305637,20508
5,/home/projects/bagon/shared/imagenet512/val/n02086240/ILSVRC2012_val_00022799.JPEG,66,39.821896860492416,0.000990615226328373,2.0666991498567,0.7920766038741546,0.4607457503832678,20899
6,/home/projects/bagon/shared/imagenet512/val/n02009912/ILSVRC2012_val_00040244.JPEG,191,11.955153306247666,0.0009993088897317648,0.3364688523284124,0.7110964001463125,0.3531602326856124,20933
7,/home/projects/bagon/shared/imagenet512/val/n03720891/ILSVRC2012_val_00030357.JPEG,5,22.46584366261959,0.0,44.181114667691865,0.19365657621299692,0.5461291724795933,21745
8,/home/projects/bagon/shared/imagenet512/val/n04204238/ILSVRC2012_val_00027294.JPEG,216,9.543606787919998,0.0009954979177564383,0.2940853038569584,0.9829941167925619,0.20345899302035741,22035
9,/home/projects/bagon/shared/imagenet512/val/n03874599/ILSVRC2012_val_00042881.JPEG,223,16.819587570731528,0.00099871342536062,0.21123954070522652,0.5687949353039347,0.24202913983159996,23720
10,/home/projects/bagon/shared/imagenet512/val/n02807133/ILSVRC2012_val_00043987.JPEG,61,12.831107434350997,0.000993830617517233,0.26163333572713404,0.7491588473529365,0.13941955892697416,24015
11,/home/projects/bagon/shared/imagenet512/val/n07695742/ILSVRC2012_val_00025390.JPEG,185,10.158417394268326,0.0009981179609894753,0.30737153272314954,0.9437688383131813,0.33893299169633406,24436
12,/home/projects/bagon/shared/imagenet512/val/n02099849/ILSVRC2012_val_00034849.JPEG,4,27.274124145507812,0.0,12.740370473618063,0.7835340530960537,0.5623798125449914,24646
13,/home/projects/bagon/shared/imagenet512/val/n01494475/ILSVRC2012_val_00009978.JPEG,204,22.303797087981366,0.0009964506607502699,0.26302045694712545,0.25773872980481355,0.33036145034706965,24801
14,/home/projects/bagon/shared/imagenet512/val/n04447861/ILSVRC2012_val_00037291.JPEG,112,2.378999664215371,0.0009978797752410173,0.19731368235625596,0.3881701510135209,0.44152748745208387,24996
15,/home/projects/bagon/shared/imagenet512/val/n04081281/ILSVRC2012_val_00029996.JPEG,173,15.57145163253881,0.0009995469590649009,0.3597382255922058,0.9463897726786801,0.2925259972254079,25297
16,/home/projects/bagon/shared/imagenet512/val/n02493509/ILSVRC2012_val_00033277.JPEG,329,4.522694942657836,0.0009974034037441015,0.16190614182370922,0.796632185750908,0.214277906119348,25308
17,/home/projects/bagon/shared/imagenet512/val/n02106550/ILSVRC2012_val_00019107.JPEG,158,11.130116483662277,0.0009964506607502699,0.30306687930681786,0.6718474950587142,0.45587237180610574,25444
18,/home/projects/bagon/shared/imagenet512/val/n04040759/ILSVRC2012_val_00016784.JPEG,241,1.936709584435448,0.0009971652179956436,0.10009698655669837,0.41451899342701776,0.22638649535584887,25677
19,/home/projects/bagon/shared/imagenet512/val/n02095314/ILSVRC2012_val_00012471.JPEG,4,79.09587836265564,0.0,10.306975944271496,0.6831036088587369,0.4986266688388653,26001
