2025-09-22 21:54:08,037 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n15075141/ILSVRC2012_val_00006055.JPEG reached epsilon at step 41, loss sum: 23.4901, final loss: 0.00094366, weight distance: 0.0030
2025-09-22 21:54:11,846 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03197337/ILSVRC2012_val_00009243.JPEG reached epsilon at step 76, loss sum: 176.3066, final loss: 0.00097942, weight distance: 0.0055
2025-09-22 21:54:16,225 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02676566/ILSVRC2012_val_00039740.JPEG reached epsilon at step 87, loss sum: 171.3202, final loss: 0.00090790, weight distance: 0.0061
2025-09-22 21:54:19,895 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04209133/ILSVRC2012_val_00046639.JPEG reached epsilon at step 73, loss sum: 226.5272, final loss: 0.00097179, weight distance: 0.0052
2025-09-22 21:54:23,439 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03998194/ILSVRC2012_val_00049806.JPEG reached epsilon at step 70, loss sum: 166.2940, final loss: 0.00094938, weight distance: 0.0049
2025-09-22 21:54:26,135 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04579145/ILSVRC2012_val_00014224.JPEG reached epsilon at step 49, loss sum: 76.4411, final loss: 0.00094366, weight distance: 0.0033
2025-09-22 21:54:29,892 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n12998815/ILSVRC2012_val_00026184.JPEG reached epsilon at step 73, loss sum: 125.7798, final loss: 0.00096273, weight distance: 0.0056
2025-09-22 21:54:32,711 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n09332890/ILSVRC2012_val_00043650.JPEG reached epsilon at step 45, loss sum: 43.6506, final loss: 0.00095987, weight distance: 0.0032
2025-09-22 21:54:35,594 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n02910353/ILSVRC2012_val_00032648.JPEG reached epsilon at step 52, loss sum: 51.9884, final loss: 0.00090981, weight distance: 0.0037
2025-09-22 21:54:37,976 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04118776/ILSVRC2012_val_00027203.JPEG reached epsilon at step 38, loss sum: 74.3840, final loss: 0.00093031, weight distance: 0.0025
2025-09-22 21:54:40,051 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01729322/ILSVRC2012_val_00018453.JPEG reached epsilon at step 34, loss sum: 40.9493, final loss: 0.00098038, weight distance: 0.0023
2025-09-22 21:54:43,098 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n04270147/ILSVRC2012_val_00024034.JPEG reached epsilon at step 57, loss sum: 43.8324, final loss: 0.00098133, weight distance: 0.0041
2025-09-22 21:54:45,805 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n03529860/ILSVRC2012_val_00033213.JPEG reached epsilon at step 49, loss sum: 64.1215, final loss: 0.00099182, weight distance: 0.0034
2025-09-22 21:54:48,396 - INFO - Example /home/projects/bagon/shared/imagenet512/val/n01751748/ILSVRC2012_val_00032628.JPEG reached epsilon at step 46, loss sum: 26.9419, final loss: 0.00091362, weight distance: 0.0033
