example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka,init_highest_softmax_prob,init_target_softmax_prob,steps_to_correct
2053,/home/projects/bagon/shared/imagenet512/val/n03534580/ILSVRC2012_val_00010666.JPEG,838,45.80743408203125,0.00099945068359375,0.04669879739175278,0.42148461036972606,0.0,33395,0.994508,0.5775128602981567,0.5775128602981567,0
2054,/home/projects/bagon/shared/imagenet512/val/n01774384/ILSVRC2012_val_00033821.JPEG,364,10.948317527770996,0.0009851455688476562,0.025366285078481664,0.1869242997868394,0.0,33399,0.998046,0.8120856285095215,0.8120856285095215,0
2055,/home/projects/bagon/shared/imagenet512/val/n04467665/ILSVRC2012_val_00025592.JPEG,799,211.928729057312,0.0009965896606445312,0.050331672258722045,0.9359419465820468,0.0,33407,0.994916,0.38430145382881165,0.06305567175149918,56
2056,/home/projects/bagon/shared/imagenet512/val/n03109150/ILSVRC2012_val_00018467.JPEG,725,686.4971523284912,0.0009927749633789062,0.056751620445676526,0.9914860763821427,0.0,33408,0.993574,0.5714296698570251,0.007524489425122738,186
2057,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00006758.JPEG,723,219.70563888549805,0.000995635986328125,0.04956618790712889,0.910623531370435,0.0,33409,0.991238,0.6532690525054932,0.08837747573852539,83
2058,/home/projects/bagon/shared/imagenet512/val/n03633091/ILSVRC2012_val_00041426.JPEG,713,356.62171173095703,0.0009937286376953125,0.05201876724608942,0.9602207153856404,0.0,33410,0.994806,0.2811373472213745,0.03878391161561012,89
2059,/home/projects/bagon/shared/imagenet512/val/n01883070/ILSVRC2012_val_00023999.JPEG,445,326.4774923324585,0.0009946823120117188,0.03658354348743299,0.9805206035883511,0.0,33411,0.995130,0.7035894989967346,0.018483538180589676,112
2060,/home/projects/bagon/shared/imagenet512/val/n01828970/ILSVRC2012_val_00011489.JPEG,804,763.1032190322876,0.0009908676147460938,0.05905526520984306,0.9920077651692573,0.0,33412,0.993738,0.16832613945007324,0.0070000942796468735,222
2061,/home/projects/bagon/shared/imagenet512/val/n03623198/ILSVRC2012_val_00019062.JPEG,586,396.0877561569214,0.0009860992431640625,0.04764042721566239,0.9636246518165404,0.0,33413,0.992480,0.3015742897987366,0.035389289259910583,109
2062,/home/projects/bagon/shared/imagenet512/val/n03788195/ILSVRC2012_val_00009497.JPEG,752,695.4912958145142,0.0009975433349609375,0.05882994424967077,0.9902211158149887,0.0,33416,0.990892,0.6291424036026001,0.008778218179941177,204
