example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank,global_linear_cka
0,/home/projects/bagon/shared/imagenet512/val/n07720875/ILSVRC2012_val_00023892.JPEG,301,42.042720794677734,0.000972747802734375,0.07317517439625011,0.8136550033649782,0.007873402097792664,21037,0.9878241060155533
1,/home/projects/bagon/shared/imagenet512/val/n04482393/ILSVRC2012_val_00049567.JPEG,266,123.54251861572266,0.0009918212890625,0.08113686282484048,0.9718026004838165,0.02922768037465693,21039,0.9829905051475712
2,/home/projects/bagon/shared/imagenet512/val/n02123394/ILSVRC2012_val_00003382.JPEG,258,119.5704574584961,0.00099945068359375,0.0740986564040258,0.9782400817076673,0.005861418438304129,21047,0.9805328585107216
3,/home/projects/bagon/shared/imagenet512/val/n04127249/ILSVRC2012_val_00033544.JPEG,236,83.46063995361328,0.0009613037109375,0.06996816381255094,0.9598293374441118,0.011086977503052441,21048,0.9697878175000769
4,/home/projects/bagon/shared/imagenet512/val/n01692333/ILSVRC2012_val_00015190.JPEG,193,53.324371337890625,0.0009765625,0.0651444354411474,0.8717850181688523,0.004639640459888074,21059,0.9881615730742193
5,/home/projects/bagon/shared/imagenet512/val/n03095699/ILSVRC2012_val_00018818.JPEG,237,45.25849151611328,0.00099945068359375,0.06991205062200408,0.8677465036597868,0.009627224305628753,21065,0.9822311952622765
6,/home/projects/bagon/shared/imagenet512/val/n02018207/ILSVRC2012_val_00006231.JPEG,200,28.022232055664062,0.00099945068359375,0.05968721340849619,0.749131089429799,0.017646241848346855,21066,0.9897004458012014
7,/home/projects/bagon/shared/imagenet512/val/n02002724/ILSVRC2012_val_00018159.JPEG,244,29.768230438232422,0.000934600830078125,0.06324498091463741,0.7187939237888884,0.007258131600518305,21078,0.9712233594758641
8,/home/projects/bagon/shared/imagenet512/val/n01532829/ILSVRC2012_val_00038160.JPEG,272,121.31939315795898,0.000934600830078125,0.08252407513005072,0.9616436836248066,0.007784971273204208,21088,0.9873058331348417
9,/home/projects/bagon/shared/imagenet512/val/n01955084/ILSVRC2012_val_00018435.JPEG,126,14.193984985351562,0.0009765625,0.04291228793094471,0.6146404709344793,0.0015384659260069093,21094,0.9822636120215129
10,/home/projects/bagon/shared/imagenet512/val/n12267677/ILSVRC2012_val_00024975.JPEG,262,149.7436637878418,0.000957489013671875,0.08287696475520864,0.9773050123084871,0.005321647509440225,21104,0.9788405077393995
11,/home/projects/bagon/shared/imagenet512/val/n01986214/ILSVRC2012_val_00009485.JPEG,163,3.230010986328125,0.00099945068359375,0.04240800656107208,0.1699772005781397,0.0034090915601573384,21111,0.9942071869512235
12,/home/projects/bagon/shared/imagenet512/val/n01689811/ILSVRC2012_val_00038667.JPEG,170,44.786376953125,0.00099945068359375,0.05480233902960951,0.8941586782984957,0.006535491767666263,21115,0.9717556661285417
13,/home/projects/bagon/shared/imagenet512/val/n02115641/ILSVRC2012_val_00029825.JPEG,248,23.92133331298828,0.000946044921875,0.0679193295000874,0.6027076644049042,0.011062327950880843,21119,0.986021749583125
14,/home/projects/bagon/shared/imagenet512/val/n04423845/ILSVRC2012_val_00047072.JPEG,232,247.3824005126953,0.00098419189453125,0.08066978937625835,0.9973798341321375,0.008212745525186253,21132,0.9928193299386586
15,/home/projects/bagon/shared/imagenet512/val/n02442845/ILSVRC2012_val_00048096.JPEG,307,54.40847396850586,0.000949859619140625,0.07512498155266177,0.8789815299117044,0.008532993058276834,21144,0.9794395936598993
16,/home/projects/bagon/shared/imagenet512/val/n02321529/ILSVRC2012_val_00024300.JPEG,210,10.652862548828125,0.00099945068359375,0.055364928996620946,0.40862305642025176,0.01109932004468488,21151,0.99212005446188
17,/home/projects/bagon/shared/imagenet512/val/n03085013/ILSVRC2012_val_00008331.JPEG,474,76.4462890625,0.00095367431640625,0.09687285051600036,0.9209484836758237,0.00701800584512177,21163,0.9758129765618958
18,/home/projects/bagon/shared/imagenet512/val/n02088094/ILSVRC2012_val_00014386.JPEG,232,57.45996856689453,0.00099945068359375,0.0707691694456039,0.8687067295014408,0.009996823442573275,21169,0.9859815088090655
19,/home/projects/bagon/shared/imagenet512/val/n02009912/ILSVRC2012_val_00005474.JPEG,536,24.699588775634766,0.000965118408203125,0.08820044980593092,0.5781321739051871,0.019574956021982625,21191,0.9648216314272445
20,/home/projects/bagon/shared/imagenet512/val/n01440764/ILSVRC2012_val_00028158.JPEG,270,24.948768615722656,0.000946044921875,0.06870054880399647,0.6643058578137415,0.013019873921592788,21211,0.9890894395924085
21,/home/projects/bagon/shared/imagenet512/val/n02422106/ILSVRC2012_val_00038984.JPEG,348,77.06332397460938,0.0009307861328125,0.08705901470231558,0.9283968640575757,0.01586666268633396,21213,0.9792573491448804
22,/home/projects/bagon/shared/imagenet512/val/n04090263/ILSVRC2012_val_00028504.JPEG,444,89.19328308105469,0.00098419189453125,0.08478706467331093,0.9627866648912541,0.018267573275153916,21231,0.9878263473370171
23,/home/projects/bagon/shared/imagenet512/val/n02408429/ILSVRC2012_val_00008103.JPEG,237,76.81489562988281,0.0009613037109375,0.07341383403248657,0.9299129922019127,0.0054161190046036565,21246,0.9840687137632852
24,/home/projects/bagon/shared/imagenet512/val/n01729322/ILSVRC2012_val_00006440.JPEG,454,43.028892517089844,0.00099945068359375,0.09747932379699017,0.7142037347680079,0.008856008959788185,21263,0.9812347004822335
25,/home/projects/bagon/shared/imagenet512/val/n03908714/ILSVRC2012_val_00005829.JPEG,141,1.0828781127929688,0.00096893310546875,0.030205430942494758,0.06196635947731238,0.009560170337131097,21267,0.9981248342391303
