example_index,path,total_steps_to_epsilon,total_loss_sum,final_loss,weight_distance,softmax_wasserstein,grad_mass_wasserstein,universal_difficulty_rank
0,/home/projects/bagon/shared/imagenet512/val/n01537544/ILSVRC2012_val_00037454.JPEG,173,23.159877563244663,0.0009968079393729568,0.8269952453015975,0.023483616363452992,0.33916138987726385,19960
1,/home/projects/bagon/shared/imagenet512/val/n07718472/ILSVRC2012_val_00005593.JPEG,199,18.911212598788552,0.0009994279826059937,2.889485446611475,0.6152624698713806,0.27806554638718617,20665
2,/home/projects/bagon/shared/imagenet512/val/n02107312/ILSVRC2012_val_00016499.JPEG,320,35.48310395004228,0.0009971652179956436,1.1615011321523645,0.4038547697614868,0.3477042737728082,22165
3,/home/projects/bagon/shared/imagenet512/val/n02892201/ILSVRC2012_val_00029408.JPEG,5,0.015178311557974666,0.000538680877070874,0.008803545246130697,0.006371216766459814,0.04410070918175604,24175
4,/home/projects/bagon/shared/imagenet512/val/n03032252/ILSVRC2012_val_00042815.JPEG,189,23.584372911951505,0.0009974034037441015,0.5885218404354948,0.05993508960288738,0.26223426994561344,24781
5,/home/projects/bagon/shared/imagenet512/val/n03887697/ILSVRC2012_val_00029980.JPEG,176,17.24156087380834,0.0009999042376875877,2.0243513947392446,0.6506544469660086,0.6285220267866063,25093
6,/home/projects/bagon/shared/imagenet512/val/n02281787/ILSVRC2012_val_00037965.JPEG,259,24.868570925318636,0.0009970461251214147,2.0266427345271754,0.4490636167043276,0.2721265620306911,25500
7,/home/projects/bagon/shared/imagenet512/val/n01664065/ILSVRC2012_val_00015924.JPEG,273,33.22026354272384,0.0009981179609894753,4.15375908120608,0.842680606974635,0.36671294362612106,25989
8,/home/projects/bagon/shared/imagenet512/val/n01632458/ILSVRC2012_val_00038459.JPEG,361,47.55960950825829,0.0009981179609894753,1.903570210594517,0.36442438635855046,0.3574585432234877,26305
9,/home/projects/bagon/shared/imagenet512/val/n01984695/ILSVRC2012_val_00017162.JPEG,288,24.616705061867833,0.000998594332486391,1.4600480378774146,0.3598979934174672,0.46911495161249045,27893
10,/home/projects/bagon/shared/imagenet512/val/n04192698/ILSVRC2012_val_00035470.JPEG,190,12.156671410077251,0.0009964506607502699,2.8247262918503915,0.7950332815065347,0.2844814941439472,27996
11,/home/projects/bagon/shared/imagenet512/val/n03841143/ILSVRC2012_val_00008861.JPEG,165,14.88761804823298,0.000993830617517233,0.7466561871081817,0.12986509919675515,0.17809217818761935,28191
12,/home/projects/bagon/shared/imagenet512/val/n04367480/ILSVRC2012_val_00049383.JPEG,212,19.356954402057454,0.0009994279826059937,2.674370266634839,0.735561032637655,0.38776039228660353,28419
13,/home/projects/bagon/shared/imagenet512/val/n02085620/ILSVRC2012_val_00029450.JPEG,149,27.265214119339362,0.0009957361035048962,2.0979697766111483,0.8598289917866513,0.38680962436478156,28706
14,/home/projects/bagon/shared/imagenet512/val/n02085620/ILSVRC2012_val_00036150.JPEG,255,36.658351511578076,0.0009966888464987278,1.4054565641171677,0.4898115000237187,0.37536886022456006,28977
15,/home/projects/bagon/shared/imagenet512/val/n04591713/ILSVRC2012_val_00003201.JPEG,209,24.745810552034527,0.0009983561467379332,4.890527929439109,0.975158561874087,0.420330013724666,29067
16,/home/projects/bagon/shared/imagenet512/val/n04258138/ILSVRC2012_val_00038855.JPEG,218,20.945686127175577,0.000998832518234849,4.61904147429678,0.9494980836459951,0.2901537323471277,29309
17,/home/projects/bagon/shared/imagenet512/val/n02361337/ILSVRC2012_val_00015451.JPEG,328,21.555975151015446,0.0009995469590649009,3.546807944440748,0.8129175512393229,0.45350733429209505,29437
18,/home/projects/bagon/shared/imagenet512/val/n02364673/ILSVRC2012_val_00006685.JPEG,235,11.717106535099447,0.000996331567876041,1.3564168690736573,0.22927745095278418,0.26114513734387346,29494
19,/home/projects/bagon/shared/imagenet512/val/n01498041/ILSVRC2012_val_00030380.JPEG,453,36.11830508639105,0.0009981179609894753,4.82885285833862,0.8462815778010321,0.4107738922549423,29891
20,/home/projects/bagon/shared/imagenet512/val/n02777292/ILSVRC2012_val_00024511.JPEG,20,32.29909818386659,0.0009977606823667884,1.9723362890011615,0.44758483699886076,0.26961254242797766,29929
21,/home/projects/bagon/shared/imagenet512/val/n02788148/ILSVRC2012_val_00013013.JPEG,232,19.22727806272451,0.0009976415894925594,3.863894796457034,0.7542378061844941,0.4733181745618113,30023
22,/home/projects/bagon/shared/imagenet512/val/n03998194/ILSVRC2012_val_00025032.JPEG,167,26.797585221589543,0.0009954979177564383,2.9789779630209616,0.7950882438476898,0.17614966081617928,30378
23,/home/projects/bagon/shared/imagenet512/val/n02493793/ILSVRC2012_val_00038052.JPEG,223,18.78205382602755,0.0009964506607502699,0.8125736937903604,0.15387215946093238,0.5914536205296776,30445
24,/home/projects/bagon/shared/imagenet512/val/n04162706/ILSVRC2012_val_00024473.JPEG,227,29.97806868061889,0.0009979988681152463,4.268944811774131,0.9262038641562662,0.4839622207408013,30500
25,/home/projects/bagon/shared/imagenet512/val/n02085782/ILSVRC2012_val_00028706.JPEG,248,30.437427733209915,0.0009999042376875877,2.64972702176404,0.6562138678708777,0.3707345945105153,30677
26,/home/projects/bagon/shared/imagenet512/val/n07693725/ILSVRC2012_val_00033590.JPEG,304,44.77733743854333,0.0009979988681152463,1.699960341025395,0.45489295016482234,0.23788874670388443,30682
27,/home/projects/bagon/shared/imagenet512/val/n02124075/ILSVRC2012_val_00007023.JPEG,210,25.069820738048293,0.0009968079393729568,2.4692338618065595,0.9640143461826837,0.34732642224708205,30820
28,/home/projects/bagon/shared/imagenet512/val/n04522168/ILSVRC2012_val_00031592.JPEG,249,18.047465057694353,0.000996331567876041,1.3440501405622882,0.4503897015324596,0.48767147064498134,30992
29,/home/projects/bagon/shared/imagenet512/val/n01728920/ILSVRC2012_val_00028092.JPEG,125,26.520252897404134,0.0009964506607502699,0.9805093623267676,0.10690884196732597,0.3362475966646018,31164
30,/home/projects/bagon/shared/imagenet512/val/n03690938/ILSVRC2012_val_00029256.JPEG,195,20.118277032393962,0.0009965697536244988,2.766282772965075,0.9096641141885452,0.5436930199679191,31468
31,/home/projects/bagon/shared/imagenet512/val/n02093859/ILSVRC2012_val_00031752.JPEG,251,20.46017157798633,0.000998951611109078,2.833997986180391,0.6423061765258488,0.5100682983294367,31484
32,/home/projects/bagon/shared/imagenet512/val/n04552348/ILSVRC2012_val_00047539.JPEG,287,23.108247841708362,0.000998951611109078,1.0935024722359066,0.2558875652329421,0.3608059946798561,31569
33,/home/projects/bagon/shared/imagenet512/val/n02825657/ILSVRC2012_val_00049548.JPEG,246,17.814784218906425,0.000993711524643004,2.9364829722633927,0.969238645625705,0.4749072598838508,31723
34,/home/projects/bagon/shared/imagenet512/val/n04141975/ILSVRC2012_val_00010284.JPEG,217,12.969167563249357,0.0009971652179956436,2.6511343239291505,0.515648257076037,0.22779953543642878,31743
35,/home/projects/bagon/shared/imagenet512/val/n02087046/ILSVRC2012_val_00023310.JPEG,288,32.9737945337547,0.0009979988681152463,2.5845612713726798,0.8396972938688301,0.4683667023737285,31765
36,/home/projects/bagon/shared/imagenet512/val/n04265275/ILSVRC2012_val_00037694.JPEG,199,23.644730444299057,0.000998951611109078,2.068326972447925,0.6043772487779832,0.2128542296837599,31819
37,/home/projects/bagon/shared/imagenet512/val/n03873416/ILSVRC2012_val_00047900.JPEG,161,15.569889460457489,0.0009968079393729568,1.274796298607904,0.2439381407655763,0.3539189068188462,31881
38,/home/projects/bagon/shared/imagenet512/val/n02490219/ILSVRC2012_val_00010233.JPEG,442,12.419132472481579,0.0009990707039833069,4.618161377687021,0.8395707931161568,0.3374349582191707,32095
39,/home/projects/bagon/shared/imagenet512/val/n03250847/ILSVRC2012_val_00049569.JPEG,106,7.7007360173156485,0.0009922825265675783,0.7693428518994206,0.14879003742254954,0.23675891753150627,32219
40,/home/projects/bagon/shared/imagenet512/val/n07614500/ILSVRC2012_val_00006914.JPEG,100,30.021735518123023,0.0009978797752410173,2.5316059212607693,0.5762276856420336,0.2740992526586654,32234
41,/home/projects/bagon/shared/imagenet512/val/n02939185/ILSVRC2012_val_00017286.JPEG,73,16.303402900113724,0.0009900197619572282,3.2294413289975803,0.7369855649764735,0.2535432088889729,32250
42,/home/projects/bagon/shared/imagenet512/val/n02526121/ILSVRC2012_val_00040279.JPEG,389,40.5794374338584,0.000998594332486391,4.76629432354803,0.9470332334563591,0.34085020721125214,32266
43,/home/projects/bagon/shared/imagenet512/val/n03197337/ILSVRC2012_val_00047198.JPEG,95,29.47286928887479,0.0009912106906995177,1.6166005755588397,0.33446930217178694,0.22531478752385975,32361
44,/home/projects/bagon/shared/imagenet512/val/n01496331/ILSVRC2012_val_00022387.JPEG,260,12.717725104070269,0.0009994279826059937,2.316753313326964,0.5854201076311573,0.2933145453108731,32390
45,/home/projects/bagon/shared/imagenet512/val/n02077923/ILSVRC2012_val_00026125.JPEG,336,10.98421506921295,0.0009976415894925594,2.187174243982662,0.6278245635086485,0.27290916488945677,32437
46,/home/projects/bagon/shared/imagenet512/val/n04507155/ILSVRC2012_val_00020282.JPEG,145,28.172360009513795,0.0009951406391337514,3.9777470894087252,0.9865479955695194,0.4204396331294639,32480
47,/home/projects/bagon/shared/imagenet512/val/n02443484/ILSVRC2012_val_00023680.JPEG,289,36.91598086920567,0.0009976415894925594,3.1676389590753815,0.8784857770772387,0.32263960894500876,32524
48,/home/projects/bagon/shared/imagenet512/val/n03876231/ILSVRC2012_val_00004212.JPEG,194,13.12600496725645,0.0009972843108698726,4.340503375016216,0.8558561138457748,0.3703866005108716,32551
49,/home/projects/bagon/shared/imagenet512/val/n02514041/ILSVRC2012_val_00044660.JPEG,358,22.927888191421516,0.0009972843108698726,0.5803931691042294,0.07251706452892676,0.17199499970017257,32607
50,/home/projects/bagon/shared/imagenet512/val/n04099969/ILSVRC2012_val_00006061.JPEG,138,18.26791513292119,0.0009943069890141487,3.8539689177920873,0.9186221262824958,0.3544355276819915,32697
51,/home/projects/bagon/shared/imagenet512/val/n02124075/ILSVRC2012_val_00014432.JPEG,314,27.558600406744517,0.0009977606823667884,2.4422002961785707,0.700471315403356,0.718706595335182,32700
52,/home/projects/bagon/shared/imagenet512/val/n04536866/ILSVRC2012_val_00041774.JPEG,312,46.50834716344252,0.0009990707039833069,2.8979543289468466,0.6418516152712144,0.28043585380340363,32704
53,/home/projects/bagon/shared/imagenet512/val/n02096177/ILSVRC2012_val_00037972.JPEG,105,23.556730925338343,0.0009957361035048962,3.021297997809125,0.7438139672835876,0.3672113967598861,32775
54,/home/projects/bagon/shared/imagenet512/val/n03877845/ILSVRC2012_val_00026991.JPEG,207,22.320264781243168,0.000995974289253354,0.8796706834785734,0.1704047556985151,0.4393471215774681,32835
